age,job,contact,food,beverage,number_yoy,favorite_continent,prev_destination,season,destination,member,period,transport,budget
26,engineer,letter,kimchi,Orange,11,North America,Hawaii of USA,autumn,Jeju,1,4,bicycle,500000
26,engineer,phone,ice cream,Orange,11,North America,Hawaii of USA,spring,London,2,5,plane,2999126
26,model,email,rendang,Orange,11,North America,Hawaii of USA,summer,Ho Chi Minh,2,4,walking,2999528
26,bank clerk,letter,Croissant Sandwich,Orange,6,North America,Hawaii of USA,winter,Hong Kong,2,1,walking,2999105
26,designer,email,Rice Noodles,Orange,11,North America,Hawaii of USA,summer,null,1,2,ship,500000
26,designer,letter,Chicken Rice,Orange,11,North America,Hawaii of USA,summer,Tokyo,1,24,ship,500000
26,designer,phone,nasi goreng,Orange,5,North America,Hawaii of USA,spring,Prague,2,4,plane,2999088
26,driver,email,ramen,Orange,11,North America,Hawaii of USA,summer,Sydney,1,4,ship,500000
26,engineer,email,sushi,Orange,11,North America,Hawaii of USA,winter,null,2,5,plane,2999118
26,farmer,phone,nasi goreng,Orange,3,North America,Hawaii of USA,autumn,Vancouver,3,6,plane,2999108
26,engineer,letter,kimchi,Orange,11,North America,Hawaii of USA,winter,Hong Kong,2,2,plane,2999128
26,lawyer,email,bulgogi,Orange,11,North America,Hawaii of USA,autumn,Sydney,2,1,plane,2999134
26,lawyer,email,Chicken Rice,Orange,6,North America,Hawaii of USA,spring,LA,1,2,plane,500000
26,model,email,bulgogi,Orange,11,North America,Hawaii of USA,winter,Hawaii,1,2,walking,500000
26,bank clerk,email,kimchi,Orange,11,North America,Hawaii of USA,summer,New York,2,2,walking,2999129
26,auther,email,Chicken Rice,Orange,11,North America,Hawaii of USA,summer,Sydney,2,2,plane,2999127
26,bank clerk,letter,Rice Noodles,Orange,11,North America,Hawaii of USA,winter,null,1,4,walking,500000
26,doctor,email,null,Orange,11,North America,Hawaii of USA,autumn,New York,3,2,plane,2999138
26,farmer,email,Croissant Sandwich,Orange,8,North America,Hawaii of USA,winter,London,4,4,plane,2999111
26,farmer,phone,null,Orange,1,North America,Hawaii of USA,winter,LA,3,5,plane,2999112
26,firefighter,letter,bulgogi,Orange,2,North America,Hawaii of USA,autumn,Paris,1,2,bicycle,500000
26,firefighter,phone,satay,Orange,11,North America,Hawaii of USA,winter,LA,2,4,bicycle,2999125
26,lawyer,letter,bulgogi,Orange,11,North America,Hawaii of USA,winter,Hong Kong,1,3,plane,500000
26,lawyer,phone,Pad Thai,Orange,11,North America,Hawaii of USA,spring,Paris,1,5,plane,500000
27,auther,letter,Croissant Sandwich,Orange,7,North America,Hawaii of USA,spring,Jeju,1,17,plane,500000
27,auther,phone,kimchi,Orange,13,North America,Hawaii of USA,fall,Hawaii,2,1,plane,2999365
27,auther,letter,Som Tom,Orange,13,North America,Hawaii of USA,fall,Ho Chi Minh,2,2,bicycle,2999373
27,baker,letter,ice cream,Orange,13,North America,Hawaii of USA,fall,Hawaii,1,5,walking,500000
27,baker,email,ice cream,Orange,6,North America,Hawaii of USA,fall,null,2,15,plane,2999494
27,baker,letter,rendang,Orange,6,North America,Hawaii of USA,autumn,Vancouver,1,16,bicycle,500000
27,bank clerk,letter,tomyumgoong,Orange,6,North America,Hawaii of USA,fall,Prague,2,16,bicycle,2999433
27,bank clerk,phone,Croissant Sandwich,Orange,5,North America,Hawaii of USA,fall,Tokyo,1,16,walking,500000
27,engineer,phone,bulgogi,Orange,2,North America,Hawaii of USA,fall,Sydney,1,14,plane,500000
27,engineer,phone,Gelato,Orange,13,North America,Hawaii of USA,autumn,Tokyo,2,2,plane,2999375
27,engineer,phone,Kebob,Orange,13,North America,Hawaii of USA,spring,Jeju,1,1,plane,500000
27,farmer,phone,kimchi,Orange,8,North America,Hawaii of USA,fall,LA,1,9,bicycle,500000
27,farmer,email,lasagne,Orange,30,North America,Hawaii of USA,summer,Sydney,1,17,plane,500000
27,firefighter,email,satay,Orange,30,North America,Hawaii of USA,fall,Jeju,2,24,walking,2999434
27,firefighter,phone,sushi,Orange,1,North America,Hawaii of USA,spring,Prague,8,9,bicycle,2999968
27,fisherman,letter,ramen,Orange,16,North America,Hawaii of USA,fall,LA,4,11,walking,2999389
27,lawyer,email,rendang,Orange,3,North America,Hawaii of USA,spring,Prague,1,16,plane,500000
27,lawyer,letter,rendang,Orange,3,North America,Hawaii of USA,spring,Prague,1,12,bicycle,500000
27,engineer,email,Croissant Sandwich,Orange,16,North America,Hawaii of USA,fall,Paris,1,11,plane,500000
27,engineer,email,Gelato,Orange,13,North America,Hawaii of USA,spring,Singapore,1,4,bicycle,500000
27,engineer,email,ice cream,Orange,2,North America,Hawaii of USA,spring,Jeju,2,17,plane,2999463
27,engineer,letter,Kebob,Orange,4,North America,Hawaii of USA,spring,Tokyo,2,16,bicycle,2999442
27,nurse,phone,null,Orange,7,North America,Hawaii of USA,spring,Prague,1,16,plane,500000
27,nurse,phone,ramen,Orange,16,North America,Hawaii of USA,fall,Tokyo,1,11,walking,500000
27,engineer,email,Gelato,Orange,16,North America,Hawaii of USA,spring,Singapore,1,16,bicycle,500000
27,engineer,email,null,Orange,13,North America,Hawaii of USA,fall,Jeju,1,5,walking,500000
27,firefighter,letter,null,Orange,2,North America,Hawaii of USA,summer,Paris,1,16,ship,500000
27,fisherman,letter,lasagne,Orange,10,North America,Hawaii of USA,autumn,Sydney,1,15,plane,500000
27,engineer,phone,kimchi,Orange,13,North America,Hawaii of USA,summer,Vancouver,1,14,ship,500000
27,nurse,phone,Croissant Sandwich,Orange,13,North America,Hawaii of USA,fall,Prague,1,5,walking,500000
27,engineer,email,kimchi,Orange,7,North America,Hawaii of USA,summer,LA,2,14,ship,2999493
27,auther,letter,Fish and Chips,Orange,7,North America,Hawaii of USA,summer,Sydney,1,16,walking,500000
27,auther,letter,kimchi,Orange,7,North America,Hawaii of USA,fall,Tokyo,1,15,bicycle,500000
27,auther,letter,kimchi,Orange,13,North America,Hawaii of USA,fall,Jeju,3,1,plane,2999356
27,auther,phone,Masaman Curry,Orange,1,North America,Hawaii of USA,autumn,Hawaii,1,17,plane,500000
27,auther,email,tomyumgoong,Orange,4,North America,Hawaii of USA,summer,Paris,2,11,bicycle,2999456
27,baker,email,bulgogi,Orange,10,North America,Hawaii of USA,spring,Ho Chi Minh,1,8,plane,500000
27,baker,email,Gelato,Orange,16,North America,Hawaii of USA,fall,Prague,1,12,bicycle,500000
27,baker,letter,ramen,Orange,20,North America,Hawaii of USA,summer,Ho Chi Minh,3,9,walking,2999386
27,baker,phone,sushi,Orange,1,North America,Hawaii of USA,spring,Hong Kong,2,25,plane,2999486
27,baker,letter,sushi,Orange,4,North America,Hawaii of USA,fall,Singapore,1,13,bicycle,500000
27,bank clerk,phone,nasi goreng,Orange,16,North America,Hawaii of USA,spring,LA,3,12,bicycle,2999414
27,bank clerk,email,Croissant Sandwich,Orange,16,North America,Hawaii of USA,summer,Hawaii,1,14,bicycle,500000
27,bank clerk,phone,Croissant Sandwich,Orange,10,North America,Hawaii of USA,fall,null,1,11,bicycle,500000
27,dentist,phone,Beijing duck,Orange,1,North America,Hawaii of USA,summer,London,2,25,bicycle,2999515
27,dentist,phone,Croissant Sandwich,Orange,7,North America,Hawaii of USA,spring,Vancouver,2,9,bicycle,2999473
27,dentist,letter,kimchi,Orange,16,North America,Hawaii of USA,spring,Jeju,8,14,bicycle,2999968
27,designer,email,Pad Thai,Orange,13,North America,Hawaii of USA,autumn,Vancouver,2,2,plane,2999353
27,designer,email,satay,Orange,6,North America,Hawaii of USA,fall,Singapore,1,9,plane,500000
27,designer,email,satay,Orange,8,North America,Hawaii of USA,summer,Vancouver,1,12,ship,500000
27,designer,phone,Som Tom,Orange,16,North America,Hawaii of USA,spring,Sydney,2,17,plane,2999397
27,doctor,email,ramen,Orange,16,North America,Hawaii of USA,fall,Vancouver,1,16,plane,500000
27,driver,email,kimchi,Orange,13,North America,Hawaii of USA,spring,Hong Kong,1,4,bicycle,500000
27,engineer,email,Fish and Chips,Orange,9,North America,Hawaii of USA,fall,London,2,16,plane,2999427
27,engineer,letter,Gelato,Orange,20,North America,Hawaii of USA,spring,London,1,16,bicycle,500000
27,engineer,phone,kimchi,Orange,16,North America,Hawaii of USA,autumn,Ho Chi Minh,1,9,bicycle,500000
27,farmer,email,Croissant Sandwich,Orange,16,North America,Hawaii of USA,fall,Sydney,1,16,plane,500000
27,farmer,email,Pad Thai,Orange,16,North America,Hawaii of USA,fall,Prague,3,9,walking,2999420
27,farmer,phone,ramen,Orange,8,North America,Hawaii of USA,spring,Paris,2,14,bicycle,2999443
27,firefighter,letter,null,Orange,13,North America,Hawaii of USA,fall,Jeju,1,6,plane,500000
27,firefighter,email,tomyumgoong,Orange,30,North America,Hawaii of USA,autumn,Sydney,1,9,bicycle,500000
27,engineer,letter,Croissant Sandwich,Orange,16,North America,Hawaii of USA,fall,LA,1,9,plane,500000
27,engineer,letter,Gelato,Orange,2,North America,Hawaii of USA,fall,Hawaii,1,13,plane,500000
27,engineer,letter,kimchi,Orange,13,North America,Hawaii of USA,spring,LA,2,3,plane,2999376
27,fisherman,phone,Masaman Curry,Orange,3,North America,Hawaii of USA,spring,Paris,2,17,bicycle,2999496
27,fisherman,phone,Rice Noodles,Orange,30,North America,Hawaii of USA,fall,Jeju,1,15,plane,500000
27,engineer,email,nasi goreng,Orange,16,North America,Hawaii of USA,spring,London,2,15,bicycle,2999404
27,lawyer,letter,rendang,Orange,13,North America,Hawaii of USA,autumn,Hong Kong,1,5,plane,500000
27,model,phone,Masaman Curry,Orange,16,North America,Hawaii of USA,autumn,Ho Chi Minh,1,9,plane,500000
27,model,letter,sushi,Orange,20,North America,Hawaii of USA,spring,Prague,1,12,plane,500000
27,bank clerk,letter,kimchi,Orange,13,North America,Hawaii of USA,fall,null,4,1,walking,2999359
27,bank clerk,letter,nasi goreng,Orange,9,North America,Hawaii of USA,autumn,New York,4,14,plane,2999509
27,firefighter,letter,rendang,Orange,3,North America,Hawaii of USA,summer,New York,1,16,walking,500000
27,fisherman,phone,Masaman Curry,Orange,6,North America,Hawaii of USA,fall,Singapore,2,9,walking,2999487
27,fisherman,letter,Pad Thai,Orange,16,North America,Hawaii of USA,autumn,LA,2,14,plane,2999425
27,lawyer,email,bulgogi,Orange,16,North America,Hawaii of USA,summer,Ho Chi Minh,2,16,plane,2999426
27,model,email,tomyumgoong,Orange,7,North America,Hawaii of USA,spring,Paris,2,9,bicycle,2999485
27,nurse,letter,Fish and Chips,Orange,16,North America,Hawaii of USA,spring,Vancouver,1,16,plane,500000
27,nurse,email,null,Orange,7,North America,Hawaii of USA,summer,New York,1,14,plane,500000
27,baker,phone,Fish and Chips,Orange,13,North America,Hawaii of USA,autumn,Paris,1,4,plane,500000
27,baker,letter,sushi,Orange,16,North America,Hawaii of USA,fall,Jeju,1,9,plane,500000
27,bank clerk,email,Beijing duck,Orange,13,North America,Hawaii of USA,fall,Vancouver,3,1,plane,2999360
27,bank clerk,email,satay,Orange,10,North America,Hawaii of USA,summer,Tokyo,1,16,bicycle,500000
27,bank clerk,letter,tomyumgoong,Orange,16,North America,Hawaii of USA,spring,Singapore,3,8,walking,2999416
27,doctor,letter,Chicken Rice,Orange,16,North America,Hawaii of USA,summer,Sydney,2,17,ship,2999396
27,engineer,phone,sushi,Orange,30,North America,Hawaii of USA,spring,Singapore,2,9,walking,2999517
27,farmer,phone,bulgogi,Orange,3,North America,Hawaii of USA,autumn,Sydney,3,9,plane,2999384
27,farmer,phone,lasagne,Orange,6,North America,Hawaii of USA,autumn,null,4,8,plane,2999449
27,farmer,letter,null,Orange,16,North America,Hawaii of USA,fall,Vancouver,2,16,bicycle,2999395
27,farmer,email,satay,Orange,1,North America,Hawaii of USA,fall,null,4,13,walking,2999479
27,engineer,phone,kimchi,Orange,1,North America,Hawaii of USA,spring,Paris,2,15,plane,2999502
27,fisherman,phone,nasi goreng,Orange,16,North America,Hawaii of USA,summer,Prague,2,9,plane,2999407
27,fisherman,phone,ramen,Orange,13,North America,Hawaii of USA,spring,null,1,4,bicycle,500000
27,engineer,email,Gelato,Orange,6,North America,Hawaii of USA,spring,LA,2,16,bicycle,2999465
27,baker,phone,Pad Thai,Orange,8,North America,Hawaii of USA,spring,Singapore,3,11,plane,2999474
27,bank clerk,letter,nasi goreng,Orange,16,North America,Hawaii of USA,autumn,Prague,1,11,plane,500000
27,bank clerk,letter,Gelato,Orange,13,North America,Hawaii of USA,spring,Jeju,2,4,plane,2999367
27,bank clerk,phone,Fish and Chips,Orange,13,North America,Hawaii of USA,summer,Sydney,3,15,plane,2999354
27,bank clerk,phone,Pad Thai,Orange,10,North America,Hawaii of USA,spring,Tokyo,2,16,walking,2999467
27,dentist,letter,null,Orange,4,North America,Hawaii of USA,fall,Jeju,1,9,bicycle,500000
27,designer,phone,Rice Noodles,Orange,3,North America,Hawaii of USA,fall,Ho Chi Minh,3,16,plane,2999446
27,driver,letter,null,Orange,7,North America,Hawaii of USA,autumn,Singapore,1,13,bicycle,500000
27,driver,letter,sushi,Orange,10,North America,Hawaii of USA,autumn,Ho Chi Minh,3,14,bicycle,2999444
27,engineer,email,Beijing duck,Orange,13,North America,Hawaii of USA,autumn,null,1,5,bicycle,500000
27,engineer,email,Croissant Sandwich,Orange,3,North America,Hawaii of USA,autumn,Prague,2,9,bicycle,2999472
27,engineer,email,Croissant Sandwich,Orange,16,North America,Hawaii of USA,spring,London,1,16,bicycle,500000
27,engineer,phone,Gelato,Orange,7,North America,Hawaii of USA,summer,London,1,13,plane,500000
27,engineer,letter,null,Orange,10,North America,Hawaii of USA,autumn,LA,3,9,bicycle,2999504
27,lawyer,letter,Pad Thai,Orange,13,North America,Hawaii of USA,autumn,Hawaii,2,3,plane,2999374
27,lawyer,letter,Som Tom,Orange,13,North America,Hawaii of USA,autumn,Tokyo,1,1,plane,500000
27,model,phone,null,Orange,2,North America,Hawaii of USA,summer,Tokyo,2,16,ship,2999495
27,auther,email,Fish and Chips,Orange,2,North America,Hawaii of USA,autumn,Jeju,1,17,plane,500000
27,bank clerk,phone,Beijing duck,Orange,5,North America,Hawaii of USA,summer,Vancouver,1,11,bicycle,500000
27,bank clerk,phone,bulgogi,Orange,16,North America,Hawaii of USA,autumn,Hawaii,2,9,plane,2999406
27,bank clerk,email,rendang,Orange,16,North America,Hawaii of USA,autumn,Ho Chi Minh,4,9,bicycle,2999419
27,designer,letter,kimchi,Orange,13,North America,Hawaii of USA,fall,London,2,2,walking,2999352
27,doctor,letter,Gelato,Orange,6,North America,Hawaii of USA,autumn,Paris,1,16,plane,500000
27,doctor,email,kimchi,Orange,16,North America,Hawaii of USA,summer,Hawaii,1,9,ship,500000
27,driver,phone,ramen,Orange,3,North America,Hawaii of USA,summer,Singapore,2,12,ship,2999523
27,driver,email,ramen,Orange,16,North America,Hawaii of USA,spring,London,2,13,bicycle,2999412
27,firefighter,email,kimchi,Orange,5,North America,Hawaii of USA,fall,London,3,14,bicycle,2999510
27,engineer,phone,lasagne,Orange,7,North America,Hawaii of USA,autumn,Ho Chi Minh,8,11,plane,2999968
27,lawyer,email,Som Tom,Orange,13,North America,Hawaii of USA,fall,Singapore,8,8,walking,2999968
27,engineer,email,Gelato,Orange,30,North America,Hawaii of USA,spring,Paris,1,9,walking,500000
27,nurse,letter,Fish and Chips,Orange,1,North America,Hawaii of USA,fall,Ho Chi Minh,2,12,walking,2999457
27,engineer,email,nasi goreng,Orange,13,North America,Hawaii of USA,summer,LA,1,2,walking,500000
27,auther,phone,Chicken Rice,Orange,5,North America,Hawaii of USA,summer,Jeju,2,15,plane,2999503
27,baker,email,bulgogi,Orange,16,North America,Hawaii of USA,winter,Hong Kong,2,15,bicycle,2999403
27,baker,phone,null,Orange,8,North America,Hawaii of USA,spring,Hawaii,1,11,plane,500000
27,bank clerk,letter,Gelato,Orange,3,North America,Hawaii of USA,winter,Hong Kong,1,9,bicycle,500000
27,bank clerk,letter,bulgogi,Orange,2,North America,Hawaii of USA,autumn,null,1,9,plane,500000
27,bank clerk,email,Gelato,Orange,20,North America,Hawaii of USA,spring,Hong Kong,1,9,plane,500000
27,bank clerk,letter,Pad Thai,Orange,1,North America,Hawaii of USA,winter,Hong Kong,1,11,plane,500000
27,dentist,phone,bulgogi,Orange,8,North America,Hawaii of USA,spring,null,2,16,plane,2999466
27,dentist,email,Croissant Sandwich,Orange,5,North America,Hawaii of USA,winter,Hong Kong,3,9,plane,2999506
27,dentist,email,Gelato,Orange,16,North America,Hawaii of USA,winter,Vancouver,1,8,bicycle,500000
27,dentist,phone,null,Orange,7,North America,Hawaii of USA,winter,Vancouver,2,15,plane,2999435
27,designer,phone,satay,Orange,9,North America,Hawaii of USA,autumn,Vancouver,1,9,plane,500000
27,designer,letter,Croissant Sandwich,Orange,8,North America,Hawaii of USA,summer,New York,1,9,plane,500000
27,designer,letter,kimchi,Orange,6,North America,Hawaii of USA,summer,LA,2,15,plane,2999437
27,engineer,letter,Croissant Sandwich,Orange,10,North America,Hawaii of USA,spring,New York,1,9,bicycle,500000
27,engineer,letter,Croissant Sandwich,Orange,16,North America,Hawaii of USA,summer,Hong Kong,1,15,plane,500000
27,engineer,phone,Gelato,Orange,6,North America,Hawaii of USA,summer,Sydney,8,15,ship,2999968
27,engineer,phone,lasagne,Orange,16,North America,Hawaii of USA,spring,null,1,17,bicycle,500000
27,engineer,letter,satay,Orange,13,North America,Hawaii of USA,autumn,London,2,4,plane,2999377
27,engineer,email,sushi,Orange,5,North America,Hawaii of USA,winter,Ho Chi Minh,1,9,plane,500000
27,engineer,email,sushi,Orange,7,North America,Hawaii of USA,summer,Hawaii,3,14,ship,2999476
27,farmer,phone,ice cream,Orange,9,North America,Hawaii of USA,spring,null,3,12,plane,2999480
27,engineer,letter,Croissant Sandwich,Orange,13,North America,Hawaii of USA,winter,Paris,2,3,bicycle,2999366
27,engineer,phone,Gelato,Orange,13,North America,Hawaii of USA,autumn,Paris,2,8,plane,2999382
27,engineer,letter,Gelato,Orange,9,North America,Hawaii of USA,autumn,New York,1,8,plane,500000
27,engineer,email,kimchi,Orange,16,North America,Hawaii of USA,autumn,Jeju,1,16,bicycle,500000
27,fisherman,letter,satay,Orange,16,North America,Hawaii of USA,autumn,Tokyo,2,9,bicycle,2999405
27,lawyer,phone,Fish and Chips,Orange,6,North America,Hawaii of USA,winter,Jeju,1,14,walking,500000
27,lawyer,email,satay,Orange,13,North America,Hawaii of USA,autumn,London,2,8,bicycle,2999383
27,model,phone,bulgogi,Orange,20,North America,Hawaii of USA,summer,New York,2,17,ship,2999497
27,engineer,phone,Croissant Sandwich,Orange,10,North America,Hawaii of USA,autumn,null,1,11,plane,500000
27,engineer,phone,ice cream,Orange,7,North America,Hawaii of USA,spring,Jeju,1,8,plane,500000
27,model,phone,Som Tom,Orange,13,North America,Hawaii of USA,winter,Hong Kong,8,2,walking,2999968
27,nurse,phone,bulgogi,Orange,7,North America,Hawaii of USA,spring,Paris,1,9,plane,500000
27,bank clerk,letter,ice cream,Orange,13,North America,Hawaii of USA,summer,LA,1,2,walking,500000
27,driver,letter,ramen,Orange,13,North America,Hawaii of USA,summer,Singapore,1,3,walking,500000
27,driver,letter,bulgogi,Orange,8,North America,Hawaii of USA,summer,null,1,16,walking,500000
27,auther,letter,bulgogi,Orange,6,North America,Hawaii of USA,spring,Sydney,2,11,walking,2999455
27,auther,email,Som Tom,Orange,6,North America,Hawaii of USA,summer,Hawaii,3,9,plane,2999450
27,baker,letter,ice cream,Orange,3,North America,Hawaii of USA,spring,LA,2,17,plane,2999464
27,bank clerk,phone,bulgogi,Orange,16,North America,Hawaii of USA,spring,Singapore,3,25,bicycle,2999390
27,designer,phone,Pad Thai,Orange,3,North America,Hawaii of USA,summer,LA,2,15,plane,2999436
27,engineer,phone,Chicken Rice,Orange,16,North America,Hawaii of USA,autumn,London,1,14,bicycle,500000
27,farmer,email,green curry,Orange,3,North America,Hawaii of USA,autumn,Ho Chi Minh,1,8,plane,500000
27,firefighter,letter,sushi,Orange,13,North America,Hawaii of USA,autumn,London,1,4,plane,500000
